Exp_0,R1=1,R2=2,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
10,0.128774074,1.287633847,0.514304489,,
11,0.011342873,1.37048874,0.431449596,,
12,0.104272222,1.409119873,0.392818463,,
13,0.096149003,1.408122644,0.393815692,,
14,0.020854674,1.370983283,0.430955052,,
Exp_3,R1=1,R2=5,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.999676543,0.999766661,0.999766661,,
1,0.359120988,1.583950236,0.415583087,,
2,0.042146914,1.478578622,0.520954701,,
3,0.360323457,1.223616616,0.775916706,,
4,0.262267901,1.317979041,0.681554282,,
5,0.058232099,1.525622411,0.473910912,,
6,0.290880247,1.583062467,0.416470855,,
7,0.238724162,1.576819412,0.422713911,,
8,0.04631358,1.486980287,0.512553036,,
9,0.224891358,1.349981079,0.649552244,,
10,0.203434568,1.367311627,0.632221696,,
11,0.04570101,1.493912446,0.505620877,,
12,0.16259321,1.5608085,0.438724822,,
13,0.161556885,1.561222932,0.438310391,,
14,0.049280952,1.506425514,0.493107808,,
Exp_4,R1=1,R2=5,J1=1,J2=-0.1,h=2
Distance,rho_l,H_l,I_l,,
0,0.832262963,0.875361553,0.875361553,,
1,0.216151852,1.395726169,0.354996938,,
2,0.049959259,1.306917274,0.443805832,,
3,0.1957,1.192574622,0.558148484,,
4,0.194542593,1.193556146,0.55716696,,
5,0.048151852,1.356032661,0.394690445,,
6,0.198374074,1.393962964,0.356760143,,
7,0.115834392,1.378448962,0.372274144,,
8,0.022389815,1.322691996,0.42803111,,
9,0.122119753,1.257034653,0.493688453,,
10,0.107237037,1.267733629,0.482989477,,
11,0.022345342,1.336267663,0.414455443,,
12,0.090781481,1.371028118,0.379694988,,
13,0.075938177,1.36635784,0.384365266,,
14,0.017022046,1.333308843,0.417414263,,
Exp_5,R1=1,R2=9,J1=1,J2=-0.1,h=-6
Distance,rho_l,H_l,I_l,,
0,0.894124691,0.922205206,0.922205206,,
1,0.571346914,1.382653991,0.461756421,,
2,0.354680247,1.462883473,0.38152694,,
3,0.127828395,1.446739193,0.39767122,,
4,0.069069753,1.358361257,0.486049156,,
5,0.197764198,1.261105684,0.583304729,,
6,0.255967901,1.204916926,0.639493486,,
7,0.246589594,1.214725819,0.629684594,,
8,0.165458642,1.288516274,0.555894138,,
9,0.031122222,1.380380744,0.464029669,,
10,0.105791358,1.440094002,0.40431641,,
11,0.196043883,1.461194295,0.383216118,,
12,0.215745062,1.463751605,0.380658808,,
13,0.171432384,1.45663272,0.387777693,,
14,0.08519612,1.433115968,0.411294445,,
Exp_6,R1=1,R2=9,J1=1,J2=-0.1,h=-3
Distance,rho_l,H_l,I_l,,
0,0.980708642,0.986039124,0.986039124,,
1,0.647375309,1.46657862,0.505499628,,
2,0.447375309,1.550882878,0.42119537,,
3,0.202560494,1.552146616,0.419931631,,
4,0.052485802,1.453410819,0.518667428,,
5,0.247846914,1.31080506,0.661273188,,
6,0.36614321,1.193961555,0.778116693,,
7,0.327704056,1.23464686,0.737431387,,
8,0.216930247,1.337401989,0.634676258,,
9,0.057316049,1.450596559,0.521481689,,
10,0.135097531,1.535581428,0.436496819,,
11,0.249345006,1.559499833,0.412578414,,
12,0.291125309,1.563137844,0.408940403,,
13,0.244853941,1.558942937,0.41313531,,
14,0.134399118,1.535376038,0.436702209,,
Exp_7,R1=1,R2=9,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.999993827,0.999995547,0.999995547,,
1,0.666660494,1.483350412,0.516640683,,
2,0.466660494,1.569968003,0.430023091,,
3,0.222216049,1.57518259,0.424808505,,
4,0.033339506,1.482522475,0.51746862,,
5,0.269117284,1.312535511,0.687455584,,
6,0.396950617,1.184652269,0.815338825,,
7,0.361514109,1.222791609,0.777199485,,
8,0.21667284,1.357521986,0.642469108,,
9,0.044450617,1.476343104,0.52364799,,
10,0.134604938,1.554185463,0.445805632,,
11,0.265498878,1.581279495,0.4187116,,
12,0.29920679,1.584017973,0.415973121,,
13,0.255079297,1.580073976,0.419917119,,
14,0.151977954,1.559256924,0.44073417,,
Exp_8,R1=1,R2=9,J1=1,J2=-0.1,h=3
Distance,rho_l,H_l,I_l,,
0,0.977165432,0.983465074,0.983465074,,
1,0.643832099,1.46347999,0.503450158,,
2,0.443832099,1.547351004,0.419579144,,
3,0.198461728,1.547771525,0.419158624,,
4,0.055751235,1.448117831,0.518812317,,
5,0.244834568,1.309672568,0.65725758,,
6,0.357649383,1.198757553,0.768172595,,
7,0.323548854,1.234692954,0.732237194,,
8,0.216376235,1.334173684,0.632756464,,
9,0.058390123,1.446568646,0.520361503,,
10,0.132109877,1.53122268,0.435707469,,
11,0.247720988,1.555632098,0.41129805,,
12,0.289109877,1.559255937,0.407674211,,
13,0.242891928,1.555030593,0.411899556,,
14,0.13228448,1.531277524,0.435652625,,
Exp_9,R1=1,R2=9,J1=1,J2=-0.1,h=6
Distance,rho_l,H_l,I_l,,
0,0.888774074,0.918179777,0.918179777,,
1,0.572107407,1.373419039,0.462940515,,
2,0.358774074,1.455721348,0.380638205,,
3,0.127292593,1.440901669,0.395457884,,
4,0.069975926,1.35240559,0.483953964,,
5,0.194114815,1.258407476,0.577952077,,
6,0.245392593,1.209171946,0.627187608,,
7,0.248448148,1.20641655,0.629943003,,
8,0.174906481,1.274880486,0.561479067,,
9,0.04492963,1.367235711,0.469123842,,
10,0.099885185,1.432924284,0.403435269,,
11,0.197561953,1.455716939,0.380642615,,
12,0.224051852,1.458789651,0.377569902,,
13,0.180440741,1.45276689,0.383592663,,
14,0.091591534,1.430116532,0.406243022,,
Exp_10,R1=1,R2=14,J1=1,J2=-0.1,h=-6
Distance,rho_l,H_l,I_l,,
0,0.982932099,0.987652662,0.987652662,,
1,0.782932099,1.35526701,0.620038314,,
2,0.649598765,1.468520043,0.506785281,,
3,0.51441358,1.534937673,0.440367651,,
4,0.349598765,1.565923621,0.409381703,,
5,0.196265432,1.553128654,0.42217667,,
6,0.047839506,1.506048692,0.469256632,,
7,0.102861552,1.4244715,0.550833824,,
8,0.217484568,1.339250137,0.636055187,,
9,0.285277778,1.278959947,0.696345377,,
10,0.317067901,1.248020075,0.727285249,,
11,0.302623457,1.262296089,0.713009235,,
12,0.25220679,1.309318862,0.665986462,,
13,0.186896961,1.364007176,0.611298148,,
14,0.098337743,1.427418928,0.547886396,,
Exp_11,R1=1,R2=14,J1=1,J2=-0.1,h=-3
Distance,rho_l,H_l,I_l,,
0,0.995841975,0.996998527,0.996998527,,
1,0.792508642,1.369182601,0.624814453,,
2,0.659175309,1.481891207,0.512105847,,
3,0.51028642,1.552307501,0.441689553,,
4,0.349730864,1.579774841,0.414222213,,
5,0.191619753,1.564335377,0.429661677,,
6,0.04852716,1.513248675,0.48074838,,
7,0.120507231,1.424094136,0.569902918,,
8,0.239505247,1.333700906,0.660296149,,
9,0.301318519,1.278165395,0.71583166,,
10,0.315658025,1.263917549,0.730079505,,
11,0.292642873,1.285487494,0.708509561,,
12,0.237537654,1.33439943,0.659597625,,
13,0.165354606,1.391700334,0.602296721,,
14,0.081142152,1.454350781,0.539646273,,
Exp_12,R1=1,R2=14,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,1,1,1,,
1,0.8,1.368995594,0.631004406,,
2,0.666666667,1.483355755,0.516644245,,
3,0.527777778,1.552391744,0.447608256,,
4,0.366666667,1.584053013,0.415946987,,
5,0.213333333,1.573583676,0.426416324,,
6,0.061111111,1.527852505,0.472147495,,
7,0.095238095,1.445828191,0.554171809,,
8,0.229166667,1.347190234,0.652809766,,
9,0.309259259,1.275234762,0.724765238,,
10,0.33,1.254950492,0.745049508,,
11,0.313636364,1.271012197,0.728987803,,
12,0.269444444,1.312252893,0.687747107,,
13,0.193589744,1.375999343,0.624000657,,
14,0.102380952,1.441233818,0.558766182,,
Exp_13,R1=1,R2=14,J1=1,J2=-0.1,h=3
Distance,rho_l,H_l,I_l,,
0,0.995698765,0.99689508,0.99689508,,
1,0.795698765,1.365545098,0.628245061,,
2,0.662365432,1.479628667,0.514161492,,
3,0.527180247,1.547036608,0.446753551,,
4,0.362365432,1.579505479,0.414284681,,
5,0.209032099,1.568459318,0.425330841,,
6,0.06051358,1.523525926,0.470264234,,
7,0.099063139,1.439251648,0.554538511,,
8,0.228190123,1.343550679,0.65023948,,
9,0.301214815,1.278103813,0.715686346,,
10,0.330023457,1.24992768,0.743862479,,
11,0.312988103,1.266753648,0.727036511,,
12,0.260829012,1.315340339,0.67844982,,
13,0.193702944,1.371575492,0.622214667,,
14,0.103507584,1.436370277,0.557419882,,
Exp_14,R1=1,R2=14,J1=1,J2=-0.1,h=6
Distance,rho_l,H_l,I_l,,
0,0.981722222,0.986774419,0.986774419,,
1,0.778388889,1.357786315,0.615762524,,
2,0.645055556,1.469571168,0.503977671,,
3,0.498018519,1.538107099,0.43544174,,
4,0.335611111,1.564566486,0.408982353,,
5,0.1775,1.547046207,0.426502632,,
6,0.0447,1.494075718,0.47947312,,
7,0.113912698,1.415651982,0.557896857,,
8,0.221958333,1.334160825,0.639388013,,
9,0.288154321,1.27483973,0.698709108,,
10,0.306888889,1.256534132,0.717014707,,
11,0.284944444,1.277227071,0.696321768,,
12,0.231101852,1.325438326,0.648110513,,
13,0.16067094,1.381315612,0.592233227,,
14,0.076807937,1.442026993,0.531521845,,
Exp_15,R1=3,R2=5,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.966779012,0.975847528,0.975847528,,
1,0.781779012,1.324410599,0.627284458,,
2,0.649001235,1.44188527,0.509809787,,
3,0.499001235,1.515919691,0.435775366,,
4,0.362612346,1.542596336,0.409098721,,
5,0.235779012,1.537928034,0.413767023,,
6,0.134849383,1.515329451,0.436365606,,
7,0.092217108,1.488132229,0.463562828,,
8,0.058976852,1.465352744,0.486342313,,
9,0.04841358,1.449616905,0.502078152,,
10,0.047554321,1.441676707,0.51001835,,
11,0.049685634,1.441216079,0.510478978,,
12,0.043545062,1.444857766,0.506837291,,
13,0.034132099,1.450305213,0.501389844,,
14,0.037624162,1.456139616,0.495555441,,
Exp_16,R1=3,R2=9,J1=1,J2=-0.1,h=-6
Distance,rho_l,H_l,I_l,,
0,0.586753086,0.675552116,0.675552116,,
1,0.436197531,0.952247654,0.398856577,,
2,0.311475309,1.048568667,0.302535564,,
3,0.189345679,1.087620429,0.263483802,,
4,0.077308642,1.082462512,0.268641719,,
5,0.032446914,1.047221415,0.303882816,,
6,0.072969136,1.006855981,0.34424825,,
7,0.094675485,0.986516181,0.36458805,,
8,0.089496914,0.992280767,0.358823464,,
9,0.068185185,1.012106458,0.338997773,,
10,0.041024691,1.032753261,0.31835097,,
11,0.022329742,1.048944028,0.302160203,,
12,0.021092593,1.059348962,0.291755269,,
13,0.030390693,1.064578022,0.286526209,,
14,0.034505467,1.065943278,0.285160953,,
Exp_17,R1=3,R2=9,J1=1,J2=-0.1,h=-3
Distance,rho_l,H_l,I_l,,
0,0.924319753,0.944695709,0.944695709,,
1,0.671541975,1.357404205,0.531987213,,
2,0.487097531,1.46754681,0.421844608,,
3,0.282467901,1.501588041,0.387803377,,
4,0.096819753,1.467625064,0.421766355,,
5,0.068902469,1.388443805,0.500947613,,
6,0.185217284,1.30439733,0.584994088,,
7,0.236156437,1.259544348,0.62984707,,
8,0.218735802,1.275358332,0.614033086,,
9,0.15864321,1.3253203,0.564071118,,
10,0.082902469,1.378818793,0.510572626,,
11,0.026639843,1.423697951,0.465693467,,
12,0.060384568,1.453693829,0.435697589,,
13,0.103251377,1.469651581,0.419739837,,
14,0.119478483,1.474307874,0.415083545,,
Exp_18,R1=3,R2=9,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.999532099,0.999662414,0.999662414,,
1,0.72064321,1.442768796,0.556556033,,
2,0.525920988,1.552179096,0.447145733,,
3,0.301198765,1.583216278,0.41610855,,
4,0.095504321,1.540169916,0.459154913,,
5,0.087245679,1.449875038,0.549449791,,
6,0.20935679,1.362684828,0.636640001,,
7,0.256102822,1.323598172,0.675726657,,
8,0.230467901,1.345209562,0.654115267,,
9,0.157319753,1.401616725,0.597708104,,
10,0.078190123,1.458287837,0.541036992,,
11,0.035619416,1.503143816,0.496181013,,
12,0.075319136,1.532185722,0.467139107,,
13,0.11089962,1.546029786,0.453295043,,
14,0.119571781,1.548435373,0.450889456,,
Exp_19,R1=3,R2=9,J1=1,J2=-0.1,h=3
Distance,rho_l,H_l,I_l,,
0,0.918693827,0.940483437,0.940483437,,
1,0.663138272,1.354893028,0.526073847,,
2,0.475082716,1.464173191,0.416793684,,
3,0.269619753,1.494608467,0.386358408,,
4,0.083138272,1.456711567,0.424255308,,
5,0.078639506,1.376236195,0.50473068,,
6,0.185750617,1.297669391,0.583297484,,
7,0.22392522,1.264466349,0.616500526,,
8,0.196861728,1.288523879,0.592442996,,
9,0.13025679,1.340919402,0.540047473,,
10,0.053417284,1.391227722,0.489739153,,
11,0.039934007,1.429930235,0.45103664,,
12,0.071240123,1.452266495,0.42870038,,
13,0.095830579,1.461700659,0.419266216,,
14,0.092820811,1.460450182,0.420516693,,
Exp_20,R1=3,R2=9,J1=1,J2=-0.1,h=6
Distance,rho_l,H_l,I_l,,
0,0.481166667,0.57497381,0.57497381,,
1,0.353944444,0.811413856,0.338533764,,
2,0.2495,0.894627606,0.255320014,,
3,0.147833333,0.928723665,0.221223955,,
4,0.056861111,0.925463461,0.224484159,,
5,0.02612716,0.898227884,0.251719736,,
6,0.05975679,0.867539888,0.282407732,,
7,0.07018254,0.856176251,0.293771369,,
8,0.062652778,0.863648884,0.286298736,,
9,0.044574074,0.879598473,0.270349147,,
10,0.022666667,0.895594964,0.254352656,,
11,0.012870595,0.90709464,0.24285298,,
12,0.012095062,0.914451272,0.235496348,,
13,0.020269231,0.918386439,0.231561181,,
14,0.023785714,0.919655531,0.230292089,,
Exp_21,R1=3,R2=14,J1=1,J2=-0.1,h=-6
Distance,rho_l,H_l,I_l,,
0,0.974835802,0.981769793,0.981769793,,
1,0.773724691,1.349886319,0.613653268,,
2,0.628446914,1.469589509,0.493950078,,
3,0.460946914,1.540435937,0.42310365,,
4,0.304141358,1.557253364,0.406286223,,
5,0.150280247,1.534071813,0.429467774,,
6,0.010206173,1.481116927,0.48242266,,
7,0.107068959,1.41371152,0.549828067,,
8,0.191900309,1.35163683,0.611902757,,
9,0.243620988,1.308138425,0.655401162,,
10,0.257775309,1.295514176,0.668025411,,
11,0.239204602,1.31211976,0.651419827,,
12,0.19150679,1.352090659,0.611448928,,
13,0.124437702,1.402032634,0.561506952,,
14,0.048973721,1.449735817,0.513803769,,
Exp_22,R1=3,R2=14,J1=1,J2=-0.1,h=-3
Distance,rho_l,H_l,I_l,,
0,0.993449383,0.995269089,0.995269089,,
1,0.787338272,1.370242266,0.620295911,,
2,0.644004938,1.487817743,0.502720435,,
3,0.483449383,1.557112284,0.433425894,,
4,0.320254938,1.577316503,0.413221674,,
5,0.163449383,1.555414775,0.435123402,,
6,0.024193827,1.502949686,0.487588491,,
7,0.10972522,1.429959687,0.560578491,,
8,0.205161728,1.359962006,0.630576172,,
9,0.260377778,1.312914571,0.677623607,,
10,0.279939506,1.294895241,0.695642936,,
11,0.262964759,1.310279381,0.680258796,,
12,0.214374691,1.352055819,0.638482358,,
13,0.146465147,1.404163762,0.586374415,,
14,0.066312522,1.456961752,0.533576425,,
Exp_23,R1=3,R2=14,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.999993827,0.999995547,0.999995547,,
1,0.794438272,1.374896477,0.625094617,,
2,0.656104938,1.49000518,0.509985914,,
3,0.499067901,1.560834873,0.439156221,,
4,0.338743827,1.584270791,0.415720303,,
5,0.179993827,1.565659542,0.434331553,,
6,0.033895062,1.511381477,0.488609617,,
7,0.121434744,1.42789567,0.572095425,,
8,0.23479784,1.341941905,0.658049189,,
9,0.291302469,1.291770821,0.708220274,,
10,0.299395062,1.283893221,0.716097874,,
11,0.273743547,1.307156847,0.692834248,,
12,0.222506173,1.350985568,0.649005527,,
13,0.145732669,1.410069977,0.589921117,,
14,0.059282011,1.467775348,0.532215746,,
Exp_24,R1=3,R2=14,J1=1,J2=-0.1,h=3
Distance,rho_l,H_l,I_l,,
0,0.991893827,0.994143857,0.994143857,,
1,0.786338272,1.368409102,0.619878612,,
2,0.634671605,1.491181048,0.497106666,,
3,0.464116049,1.560563116,0.427724598,,
4,0.305643827,1.575540965,0.412746748,,
5,0.15322716,1.551555744,0.436731969,,
6,0.014764198,1.499484766,0.488802948,,
7,0.101995062,1.433621077,0.554666637,,
8,0.191925617,1.369021725,0.619265989,,
9,0.245760494,1.324476697,0.663811016,,
10,0.265328395,1.30719977,0.681087944,,
11,0.247399102,1.323072239,0.665215475,,
12,0.198383951,1.363923618,0.624364096,,
13,0.129687369,1.4149921,0.573295614,,
14,0.053582363,1.463310362,0.524977352,,
Exp_25,R1=3,R2=14,J1=1,J2=-0.1,h=6
Distance,rho_l,H_l,I_l,,
0,0.979906173,0.985454445,0.985454445,,
1,0.777128395,1.355739145,0.615169744,,
2,0.639906173,1.469957091,0.500951799,,
3,0.496758025,1.535970933,0.434937957,,
4,0.331711728,1.562435278,0.408473612,,
5,0.178239506,1.545538618,0.425370272,,
6,0.037316049,1.497623824,0.473285066,,
7,0.105808113,1.419577831,0.551331059,,
8,0.211968827,1.340639436,0.630269454,,
9,0.274908642,1.285178055,0.685730835,,
10,0.303316049,1.257746396,0.713162494,,
11,0.286507969,1.273876723,0.697032167,,
12,0.233010494,1.322222692,0.648686198,,
13,0.166845964,1.375518818,0.595390072,,
14,0.081760494,1.434403702,0.536505188,,
Exp_26,R1=7,R2=9,J1=1,J2=-0.1,h=-1
Distance,rho_l,H_l,I_l,,
0,0.94,0.956115612,0.956115612,,
1,0.873333333,1.132065633,0.78016559,,
2,0.806666667,1.239573555,0.672657668,,
3,0.74,1.320069956,0.592161268,,
4,0.673333333,1.382297004,0.52993422,,
5,0.606666667,1.430356905,0.481874318,,
6,0.54,1.466620707,0.445610516,,
7,0.473333333,1.492611658,0.419619565,,
8,0.406666667,1.50936869,0.402862533,,
9,0.34,1.517623124,0.3946081,,
10,0.273333333,1.51789378,0.394337444,,
11,0.208181818,1.510870479,0.401360744,,
12,0.146944444,1.497973544,0.414257679,,
13,0.091282051,1.481009787,0.431221436,,
14,0.042380952,1.461940009,0.450291215,,
Exp_27,R1=7,R2=9,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.983022222,0.987695641,0.987695641,,
1,0.910244444,1.176281796,0.799109487,,
2,0.843577778,1.281902398,0.693488884,,
3,0.776911111,1.361796793,0.613594489,,
4,0.710244444,1.424024055,0.551367228,,
5,0.643577778,1.472476634,0.502914649,,
6,0.576911111,1.509441269,0.465950013,,
7,0.509609524,1.536614791,0.438776491,,
8,0.442605556,1.554596542,0.42079474,,
9,0.375923457,1.564248624,0.411142658,,
10,0.309244444,1.566217317,0.409173965,,
11,0.242668687,1.560913483,0.414477799,,
12,0.176633333,1.548766635,0.426624648,,
13,0.112124786,1.530476852,0.44491443,,
14,0.051395238,1.50756357,0.467827712,,
Exp_28,R1=7,R2=9,J1=1,J2=-0.1,h=1
Distance,rho_l,H_l,I_l,,
0,0.874444444,0.905789054,0.905789054,,
1,0.807777778,1.079749565,0.731828543,,
2,0.741111111,1.185090607,0.626487501,,
3,0.674444444,1.263215762,0.548362346,,
4,0.607777778,1.322833919,0.488744189,,
5,0.541111111,1.368005617,0.443572491,,
6,0.474444444,1.401048756,0.410529352,,
7,0.407777778,1.423417252,0.388160856,,
8,0.343194444,1.436123244,0.375454863,,
9,0.281851852,1.44080166,0.370776447,,
10,0.224444444,1.438934225,0.372643882,,
11,0.171414141,1.432012142,0.379565966,,
12,0.121666667,1.420943751,0.390634357,,
13,0.075726496,1.406674099,0.404904008,,
14,0.03515873,1.390737511,0.420840597,,
Exp_29,R1=7,R2=14,J1=1,J2=-0.1,h=-3
Distance,rho_l,H_l,I_l,,
0,0.910395062,0.93396903,0.93396903,,
1,0.823728395,1.14424111,0.72369695,,
2,0.755395062,1.243581097,0.624356963,,
3,0.682802469,1.322010942,0.545927118,,
4,0.609283951,1.381687479,0.486250581,,
5,0.535506173,1.425802699,0.442135361,,
6,0.462246914,1.456425907,0.411512153,,
7,0.389363316,1.475327242,0.392610818,,
8,0.316853395,1.483787236,0.384150824,,
9,0.245209877,1.482634595,0.385303465,,
10,0.176561728,1.473017109,0.394920951,,
11,0.114586981,1.457357761,0.410580299,,
12,0.062658025,1.438903909,0.429034151,,
13,0.044203609,1.419152269,0.448785791,,
14,0.035279541,1.399690532,0.468247528,,
Exp_30,R1=7,R2=14,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.675833333,0.745188465,0.745188465,,
1,0.609166667,0.912392,0.577984931,,
2,0.558055556,0.990501833,0.499875097,,
3,0.506203704,1.051241585,0.439135345,,
4,0.451111111,1.101178947,0.389197984,,
5,0.397055556,1.138520788,0.351856143,,
6,0.343888889,1.165652595,0.324724336,,
7,0.291230159,1.184128035,0.306248896,,
8,0.239861111,1.194681779,0.295695152,,
9,0.18941358,1.198171077,0.292205854,,
10,0.140388889,1.195172269,0.295204661,,
11,0.093510101,1.186350374,0.304026556,,
12,0.048888889,1.172362696,0.318014235,,
13,0.034465812,1.153779982,0.336596949,,
14,0.039801587,1.132169409,0.358207522,,
Exp_31,R1=7,R2=14,J1=1,J2=-0.1,h=3
Distance,rho_l,H_l,I_l,,
0,0.931946914,0.949997212,0.949997212,,
1,0.830835802,1.183644905,0.71634952,,
2,0.760835802,1.27987336,0.620121065,,
3,0.67787284,1.362429019,0.537565405,,
4,0.598752469,1.420071344,0.479923081,,
5,0.516391358,1.462046177,0.437948247,,
6,0.435835802,1.488388068,0.411606357,,
7,0.354248501,1.50160032,0.398394105,,
8,0.273891358,1.502617357,0.397377068,,
9,0.193490123,1.492292593,0.407701832,,
10,0.131530864,1.471465133,0.428529291,,
11,0.107748036,1.442017474,0.457976951,,
12,0.115814815,1.407195348,0.492799077,,
13,0.124468661,1.377468518,0.522525907,,
14,0.126687831,1.354396181,0.545598244,,
Exp_32,R1=12,R2=14,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.995198765,0.996527013,0.996527013,,
1,0.927976543,1.174980036,0.81807399,,
2,0.861309877,1.283746004,0.709308022,,
3,0.79464321,1.365734125,0.627319901,,
4,0.727976543,1.429635204,0.563418821,,
5,0.661309877,1.479548223,0.513505802,,
6,0.59464321,1.517855955,0.475198071,,
7,0.527976543,1.54610193,0.446952095,,
8,0.461309877,1.565352696,0.427701329,,
9,0.39464321,1.576375092,0.416678934,,
10,0.327976543,1.579733025,0.413321,,
11,0.261309877,1.575844377,0.417209648,,
12,0.19464321,1.565016163,0.428037862,,
13,0.127976543,1.547466827,0.445587199,,
14,0.062540035,1.523860615,0.46919341,,
Exp_33,R1=12,R2=14,J1=1,J2=-0.1,h=2
Distance,rho_l,H_l,I_l,,
0,0.985555556,0.989551239,0.989551239,,
1,0.918888889,1.166697761,0.812404716,,
2,0.852222222,1.275492885,0.703609593,,
3,0.785555556,1.357378156,0.621724321,,
4,0.718888889,1.421108603,0.557993875,,
5,0.652222222,1.470801614,0.508300863,,
6,0.585555556,1.508846315,0.470256163,,
7,0.518888889,1.53678767,0.442314808,,
8,0.452222222,1.555690971,0.423411507,,
9,0.385555556,1.5663199,0.412782578,,
10,0.318888889,1.56923354,0.409868937,,
11,0.252222222,1.564843227,0.41425925,,
12,0.185555556,1.553447448,0.42565503,,
13,0.118888889,1.535253683,0.443848795,,
14,0.055793651,1.511903953,0.467198525,,
Exp_34,R1=1,R2=2,J1=0,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.995474074,0.996732565,0.996732565,,
1,0.720637037,0.706675143,1.286789987,,
2,0.495474074,1.555436032,0.438029097,,
3,0.291933333,1.284469556,0.708995573,,
4,0.138112963,1.548187507,0.445277622,,
5,0.05754321,1.47012372,0.523341409,,
6,0.050697531,1.4907868,0.502678329,,
7,0.045981305,1.505174955,0.488290174,,
8,0.043076235,1.483204341,0.510260789,,
9,0.035002469,1.50014754,0.49331759,,
10,0.025479012,1.496737268,0.496727861,,
11,0.022961841,1.486000964,0.507464165,,
12,0.030011111,1.509598863,0.483866266,,
13,0.037602849,1.475464194,0.518000936,,
14,0.03846455,1.513384564,0.480080565,,
Exp_35,R1=1,R2=5,J1=0,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.999576543,0.999694519,0.999694519,,
1,0.352354321,1.58410239,0.415286648,,
2,0.057367901,1.468401502,0.530987536,,
3,0.360608642,1.222839635,0.776549402,,
4,0.245562346,1.332559513,0.666829525,,
5,0.077132099,1.533128895,0.466260143,,
6,0.302724691,1.583140875,0.416248163,,
7,0.216798765,1.573570988,0.42581805,,
8,0.053201235,1.469189607,0.53019943,,
9,0.243571605,1.333500934,0.665888103,,
10,0.187812346,1.379943203,0.619445834,,
11,0.050278002,1.513825564,0.485563473,,
12,0.192724691,1.567258998,0.43213004,,
13,0.155602184,1.559815991,0.439573047,,
14,0.049105115,1.482888538,0.516500499,,
Exp_36,R1=1,R2=9,J1=0,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.999993827,0.999995547,0.999995547,,
1,0.666660494,1.483350412,0.516640683,,
2,0.466660494,1.569968003,0.430023091,,
3,0.222216049,1.57518259,0.424808505,,
4,0.033339506,1.482522475,0.51746862,,
5,0.269783951,1.311939846,0.688051249,,
6,0.396580247,1.185069498,0.814921597,,
